TransactionNo,Items,DateTime,Daypart,DayType,Date,Time,Year,Month,Hour
6360,brownie,2017-10-02 16:31:35,afternoon,weekday,2017-10-02,16:31:35,2017,10,16
6360,coffee,2017-10-02 16:31:35,afternoon,weekday,2017-10-02,16:31:35,2017,10,16
6360,coffee,2017-10-02 16:31:35,afternoon,weekday,2017-10-02,16:31:35,2017,10,16
6360,baguette,2017-10-02 16:31:35,afternoon,weekday,2017-10-02,16:31:35,2017,10,16
6361,coffee,2017-11-02 08:12:13,morning,weekend,2017-11-02,08:12:13,2017,11,8
6361,bread,2017-11-02 08:12:13,morning,weekend,2017-11-02,08:12:13,2017,11,8
6361,scone,2017-11-02 08:12:13,morning,weekend,2017-11-02,08:12:13,2017,11,8
6362,coffee,2017-11-02 08:37:50,morning,weekend,2017-11-02,08:37:50,2017,11,8
6362,coffee,2017-11-02 08:37:50,morning,weekend,2017-11-02,08:37:50,2017,11,8
6363,medialuna,2017-11-02 08:40:48,morning,weekend,2017-11-02,08:40:48,2017,11,8
6364,bread,2017-11-02 08:48:59,morning,weekend,2017-11-02,08:48:59,2017,11,8
6365,bread,2017-11-02 08:59:57,morning,weekend,2017-11-02,08:59:57,2017,11,8
6365,farm house,2017-11-02 08:59:57,morning,weekend,2017-11-02,08:59:57,2017,11,8
6365,nomad bag,2017-11-02 08:59:57,morning,weekend,2017-11-02,08:59:57,2017,11,8
6366,bread,2017-11-02 09:02:01,morning,weekend,2017-11-02,09:02:01,2017,11,9
6366,pastry,2017-11-02 09:02:01,morning,weekend,2017-11-02,09:02:01,2017,11,9
6367,toast,2017-11-02 09:06:15,morning,weekend,2017-11-02,09:06:15,2017,11,9
6367,pastry,2017-11-02 09:06:15,morning,weekend,2017-11-02,09:06:15,2017,11,9
6367,tea,2017-11-02 09:06:15,morning,weekend,2017-11-02,09:06:15,2017,11,9
6367,coffee,2017-11-02 09:06:15,morning,weekend,2017-11-02,09:06:15,2017,11,9
6367,coffee,2017-11-02 09:06:15,morning,weekend,2017-11-02,09:06:15,2017,11,9
6368,scone,2017-11-02 09:18:16,morning,weekend,2017-11-02,09:18:16,2017,11,9
6368,pastry,2017-11-02 09:18:16,morning,weekend,2017-11-02,09:18:16,2017,11,9
6369,cake,2017-11-02 09:28:50,morning,weekend,2017-11-02,09:28:50,2017,11,9
6369,tea,2017-11-02 09:28:50,morning,weekend,2017-11-02,09:28:50,2017,11,9
6369,toast,2017-11-02 09:28:50,morning,weekend,2017-11-02,09:28:50,2017,11,9
6370,baguette,2017-11-02 09:36:32,morning,weekend,2017-11-02,09:36:32,2017,11,9
6371,bread,2017-11-02 09:50:02,morning,weekend,2017-11-02,09:50:02,2017,11,9
6372,tea,2017-11-02 09:51:47,morning,weekend,2017-11-02,09:51:47,2017,11,9
6372,toast,2017-11-02 09:51:47,morning,weekend,2017-11-02,09:51:47,2017,11,9
6373,coffee,2017-11-02 10:17:14,morning,weekend,2017-11-02,10:17:14,2017,11,10
6374,hot chocolate,2017-11-02 10:22:06,morning,weekend,2017-11-02,10:22:06,2017,11,10
6374,bread,2017-11-02 10:22:06,morning,weekend,2017-11-02,10:22:06,2017,11,10
6374,pastry,2017-11-02 10:22:06,morning,weekend,2017-11-02,10:22:06,2017,11,10
6374,pastry,2017-11-02 10:22:06,morning,weekend,2017-11-02,10:22:06,2017,11,10
6375,tea,2017-11-02 10:32:41,morning,weekend,2017-11-02,10:32:41,2017,11,10
6376,scandinavian,2017-11-02 10:36:34,morning,weekend,2017-11-02,10:36:34,2017,11,10
6376,pastry,2017-11-02 10:36:34,morning,weekend,2017-11-02,10:36:34,2017,11,10
6376,alfajores,2017-11-02 10:36:34,morning,weekend,2017-11-02,10:36:34,2017,11,10
6377,fudge,2017-11-02 10:48:55,morning,weekend,2017-11-02,10:48:55,2017,11,10
6378,tea,2017-11-02 10:54:41,morning,weekend,2017-11-02,10:54:41,2017,11,10
6378,tea,2017-11-02 10:54:41,morning,weekend,2017-11-02,10:54:41,2017,11,10
6378,pastry,2017-11-02 10:54:41,morning,weekend,2017-11-02,10:54:41,2017,11,10
6378,toast,2017-11-02 10:54:41,morning,weekend,2017-11-02,10:54:41,2017,11,10
6378,bread,2017-11-02 10:54:41,morning,weekend,2017-11-02,10:54:41,2017,11,10
6378,brownie,2017-11-02 10:54:41,morning,weekend,2017-11-02,10:54:41,2017,11,10
6378,cake,2017-11-02 10:54:41,morning,weekend,2017-11-02,10:54:41,2017,11,10
6379,coffee,2017-11-02 10:59:48,morning,weekend,2017-11-02,10:59:48,2017,11,10
6379,the nomad,2017-11-02 10:59:48,morning,weekend,2017-11-02,10:59:48,2017,11,10
6380,cookies,2017-11-02 11:02:53,morning,weekend,2017-11-02,11:02:53,2017,11,11
6380,cake,2017-11-02 11:02:53,morning,weekend,2017-11-02,11:02:53,2017,11,11
6381,bread,2017-11-02 11:07:24,morning,weekend,2017-11-02,11:07:24,2017,11,11
6382,coffee,2017-11-02 11:15:52,morning,weekend,2017-11-02,11:15:52,2017,11,11
6382,bread,2017-11-02 11:15:52,morning,weekend,2017-11-02,11:15:52,2017,11,11
6383,coffee,2017-11-02 11:16:58,morning,weekend,2017-11-02,11:16:58,2017,11,11
6383,pastry,2017-11-02 11:16:58,morning,weekend,2017-11-02,11:16:58,2017,11,11
6384,cookies,2017-11-02 11:25:12,morning,weekend,2017-11-02,11:25:12,2017,11,11
6384,cookies,2017-11-02 11:25:12,morning,weekend,2017-11-02,11:25:12,2017,11,11
6384,cake,2017-11-02 11:25:12,morning,weekend,2017-11-02,11:25:12,2017,11,11
6385,bread,2017-11-02 11:31:16,morning,weekend,2017-11-02,11:31:16,2017,11,11
6386,bread,2017-11-02 11:32:06,morning,weekend,2017-11-02,11:32:06,2017,11,11
6387,coffee,2017-11-02 11:33:16,morning,weekend,2017-11-02,11:33:16,2017,11,11
6387,pastry,2017-11-02 11:33:16,morning,weekend,2017-11-02,11:33:16,2017,11,11
6388,spanish brunch,2017-11-02 11:36:07,morning,weekend,2017-11-02,11:36:07,2017,11,11
6388,coffee,2017-11-02 11:36:07,morning,weekend,2017-11-02,11:36:07,2017,11,11
6388,coffee,2017-11-02 11:36:07,morning,weekend,2017-11-02,11:36:07,2017,11,11
6388,juice,2017-11-02 11:36:07,morning,weekend,2017-11-02,11:36:07,2017,11,11
6389,coffee,2017-11-02 11:36:57,morning,weekend,2017-11-02,11:36:57,2017,11,11
6389,coffee,2017-11-02 11:36:57,morning,weekend,2017-11-02,11:36:57,2017,11,11
6389,bread,2017-11-02 11:36:57,morning,weekend,2017-11-02,11:36:57,2017,11,11
6389,toast,2017-11-02 11:36:57,morning,weekend,2017-11-02,11:36:57,2017,11,11
6390,coffee,2017-11-02 11:52:19,morning,weekend,2017-11-02,11:52:19,2017,11,11
6390,coffee,2017-11-02 11:52:19,morning,weekend,2017-11-02,11:52:19,2017,11,11
6390,coffee,2017-11-02 11:52:19,morning,weekend,2017-11-02,11:52:19,2017,11,11
6391,bread,2017-11-02 11:59:57,morning,weekend,2017-11-02,11:59:57,2017,11,11
6392,coffee,2017-11-02 12:03:22,afternoon,weekend,2017-11-02,12:03:22,2017,11,12
6392,bread,2017-11-02 12:03:22,afternoon,weekend,2017-11-02,12:03:22,2017,11,12
6393,coffee,2017-11-02 12:14:31,afternoon,weekend,2017-11-02,12:14:31,2017,11,12
6393,coffee,2017-11-02 12:14:31,afternoon,weekend,2017-11-02,12:14:31,2017,11,12
6394,baguette,2017-11-02 12:16:37,afternoon,weekend,2017-11-02,12:16:37,2017,11,12
6395,tea,2017-11-02 12:32:28,afternoon,weekend,2017-11-02,12:32:28,2017,11,12
6395,tea,2017-11-02 12:32:28,afternoon,weekend,2017-11-02,12:32:28,2017,11,12
6395,scone,2017-11-02 12:32:28,afternoon,weekend,2017-11-02,12:32:28,2017,11,12
6396,coffee,2017-11-02 12:35:41,afternoon,weekend,2017-11-02,12:35:41,2017,11,12
6396,hot chocolate,2017-11-02 12:35:41,afternoon,weekend,2017-11-02,12:35:41,2017,11,12
6396,bread,2017-11-02 12:35:41,afternoon,weekend,2017-11-02,12:35:41,2017,11,12
6397,bread,2017-11-02 12:36:32,afternoon,weekend,2017-11-02,12:36:32,2017,11,12
6398,bread,2017-11-02 12:41:37,afternoon,weekend,2017-11-02,12:41:37,2017,11,12
6398,cookies,2017-11-02 12:41:37,afternoon,weekend,2017-11-02,12:41:37,2017,11,12
6398,chicken stew,2017-11-02 12:41:37,afternoon,weekend,2017-11-02,12:41:37,2017,11,12
6399,sandwich,2017-11-02 12:42:13,afternoon,weekend,2017-11-02,12:42:13,2017,11,12
6399,hot chocolate,2017-11-02 12:42:13,afternoon,weekend,2017-11-02,12:42:13,2017,11,12
6399,bread,2017-11-02 12:42:13,afternoon,weekend,2017-11-02,12:42:13,2017,11,12
6400,soup,2017-11-02 12:47:23,afternoon,weekend,2017-11-02,12:47:23,2017,11,12
6400,the nomad,2017-11-02 12:47:23,afternoon,weekend,2017-11-02,12:47:23,2017,11,12
6400,truffles,2017-11-02 12:47:23,afternoon,weekend,2017-11-02,12:47:23,2017,11,12
6401,baguette,2017-11-02 12:55:21,afternoon,weekend,2017-11-02,12:55:21,2017,11,12
6402,pastry,2017-11-02 12:58:06,afternoon,weekend,2017-11-02,12:58:06,2017,11,12
6403,bread,2017-11-02 13:05:30,afternoon,weekend,2017-11-02,13:05:30,2017,11,13
6403,cake,2017-11-02 13:05:30,afternoon,weekend,2017-11-02,13:05:30,2017,11,13
6404,soup,2017-11-02 13:06:26,afternoon,weekend,2017-11-02,13:06:26,2017,11,13
6404,coffee,2017-11-02 13:06:26,afternoon,weekend,2017-11-02,13:06:26,2017,11,13
6405,bread,2017-11-02 13:24:22,afternoon,weekend,2017-11-02,13:24:22,2017,11,13
6406,bread,2017-11-02 13:42:42,afternoon,weekend,2017-11-02,13:42:42,2017,11,13
6407,coffee,2017-11-02 13:57:08,afternoon,weekend,2017-11-02,13:57:08,2017,11,13
6407,bread,2017-11-02 13:57:08,afternoon,weekend,2017-11-02,13:57:08,2017,11,13
6407,cake,2017-11-02 13:57:08,afternoon,weekend,2017-11-02,13:57:08,2017,11,13
6407,cake,2017-11-02 13:57:08,afternoon,weekend,2017-11-02,13:57:08,2017,11,13
6408,soup,2017-11-02 13:58:35,afternoon,weekend,2017-11-02,13:58:35,2017,11,13
6408,chicken stew,2017-11-02 13:58:35,afternoon,weekend,2017-11-02,13:58:35,2017,11,13
6408,coffee,2017-11-02 13:58:35,afternoon,weekend,2017-11-02,13:58:35,2017,11,13
6408,tea,2017-11-02 13:58:35,afternoon,weekend,2017-11-02,13:58:35,2017,11,13
6409,hot chocolate,2017-11-02 13:59:13,afternoon,weekend,2017-11-02,13:59:13,2017,11,13
6410,nomad bag,2017-11-02 14:01:54,afternoon,weekend,2017-11-02,14:01:54,2017,11,14
6410,bread,2017-11-02 14:01:54,afternoon,weekend,2017-11-02,14:01:54,2017,11,14
6410,coffee,2017-11-02 14:01:54,afternoon,weekend,2017-11-02,14:01:54,2017,11,14
6410,coffee,2017-11-02 14:01:54,afternoon,weekend,2017-11-02,14:01:54,2017,11,14
6410,cake,2017-11-02 14:01:54,afternoon,weekend,2017-11-02,14:01:54,2017,11,14
6410,cake,2017-11-02 14:01:54,afternoon,weekend,2017-11-02,14:01:54,2017,11,14
6411,bread,2017-11-02 14:06:04,afternoon,weekend,2017-11-02,14:06:04,2017,11,14
6412,spanish brunch,2017-11-02 14:08:27,afternoon,weekend,2017-11-02,14:08:27,2017,11,14
6412,the nomad,2017-11-02 14:08:27,afternoon,weekend,2017-11-02,14:08:27,2017,11,14
6412,tea,2017-11-02 14:08:27,afternoon,weekend,2017-11-02,14:08:27,2017,11,14
6412,tea,2017-11-02 14:08:27,afternoon,weekend,2017-11-02,14:08:27,2017,11,14
6412,juice,2017-11-02 14:08:27,afternoon,weekend,2017-11-02,14:08:27,2017,11,14
6412,art tray,2017-11-02 14:08:27,afternoon,weekend,2017-11-02,14:08:27,2017,11,14
6412,cake,2017-11-02 14:08:27,afternoon,weekend,2017-11-02,14:08:27,2017,11,14
6412,cake,2017-11-02 14:08:27,afternoon,weekend,2017-11-02,14:08:27,2017,11,14
6412,alfajores,2017-11-02 14:08:27,afternoon,weekend,2017-11-02,14:08:27,2017,11,14
6412,tea,2017-11-02 14:08:27,afternoon,weekend,2017-11-02,14:08:27,2017,11,14
6412,hot chocolate,2017-11-02 14:08:27,afternoon,weekend,2017-11-02,14:08:27,2017,11,14
6413,alfajores,2017-11-02 14:18:01,afternoon,weekend,2017-11-02,14:18:01,2017,11,14
6413,brownie,2017-11-02 14:18:01,afternoon,weekend,2017-11-02,14:18:01,2017,11,14
6414,coffee,2017-11-02 14:23:05,afternoon,weekend,2017-11-02,14:23:05,2017,11,14
6414,hot chocolate,2017-11-02 14:23:05,afternoon,weekend,2017-11-02,14:23:05,2017,11,14
6414,coffee,2017-11-02 14:23:05,afternoon,weekend,2017-11-02,14:23:05,2017,11,14
6414,bread,2017-11-02 14:23:05,afternoon,weekend,2017-11-02,14:23:05,2017,11,14
6414,cake,2017-11-02 14:23:05,afternoon,weekend,2017-11-02,14:23:05,2017,11,14
6415,cake,2017-11-02 14:23:34,afternoon,weekend,2017-11-02,14:23:34,2017,11,14
6415,bread,2017-11-02 14:23:34,afternoon,weekend,2017-11-02,14:23:34,2017,11,14
6415,chicken stew,2017-11-02 14:23:34,afternoon,weekend,2017-11-02,14:23:34,2017,11,14
6416,coffee,2017-11-02 14:30:30,afternoon,weekend,2017-11-02,14:30:30,2017,11,14
6416,coffee,2017-11-02 14:30:30,afternoon,weekend,2017-11-02,14:30:30,2017,11,14
6416,coffee,2017-11-02 14:30:30,afternoon,weekend,2017-11-02,14:30:30,2017,11,14
6416,brownie,2017-11-02 14:30:30,afternoon,weekend,2017-11-02,14:30:30,2017,11,14
6417,valentine's card,2017-11-02 14:33:40,afternoon,weekend,2017-11-02,14:33:40,2017,11,14
6418,bread,2017-11-02 14:39:56,afternoon,weekend,2017-11-02,14:39:56,2017,11,14
6419,bread,2017-11-02 14:54:34,afternoon,weekend,2017-11-02,14:54:34,2017,11,14
6420,coffee,2017-11-02 14:58:52,afternoon,weekend,2017-11-02,14:58:52,2017,11,14
6420,coffee,2017-11-02 14:58:52,afternoon,weekend,2017-11-02,14:58:52,2017,11,14
6420,chicken stew,2017-11-02 14:58:52,afternoon,weekend,2017-11-02,14:58:52,2017,11,14
6420,pastry,2017-11-02 14:58:52,afternoon,weekend,2017-11-02,14:58:52,2017,11,14
6421,tea,2017-11-02 15:30:31,afternoon,weekend,2017-11-02,15:30:31,2017,11,15
6421,bread,2017-11-02 15:30:31,afternoon,weekend,2017-11-02,15:30:31,2017,11,15
6422,soup,2017-11-02 15:39:36,afternoon,weekend,2017-11-02,15:39:36,2017,11,15
6422,spanish brunch,2017-11-02 15:39:36,afternoon,weekend,2017-11-02,15:39:36,2017,11,15
6422,sandwich,2017-11-02 15:39:36,afternoon,weekend,2017-11-02,15:39:36,2017,11,15
6422,coffee,2017-11-02 15:39:36,afternoon,weekend,2017-11-02,15:39:36,2017,11,15
6422,tea,2017-11-02 15:39:36,afternoon,weekend,2017-11-02,15:39:36,2017,11,15
6423,coffee,2017-11-02 15:48:21,afternoon,weekend,2017-11-02,15:48:21,2017,11,15
6423,tea,2017-11-02 15:48:21,afternoon,weekend,2017-11-02,15:48:21,2017,11,15
6424,coffee,2017-11-02 16:00:42,afternoon,weekend,2017-11-02,16:00:42,2017,11,16
6424,juice,2017-11-02 16:00:42,afternoon,weekend,2017-11-02,16:00:42,2017,11,16
6425,coffee,2017-11-02 16:15:31,afternoon,weekend,2017-11-02,16:15:31,2017,11,16
6425,cake,2017-11-02 16:15:31,afternoon,weekend,2017-11-02,16:15:31,2017,11,16
6425,pastry,2017-11-02 16:15:31,afternoon,weekend,2017-11-02,16:15:31,2017,11,16
6426,bread,2017-11-02 16:21:22,afternoon,weekend,2017-11-02,16:21:22,2017,11,16
6426,hot chocolate,2017-11-02 16:21:22,afternoon,weekend,2017-11-02,16:21:22,2017,11,16
6426,sandwich,2017-11-02 16:21:22,afternoon,weekend,2017-11-02,16:21:22,2017,11,16
6427,bread,2017-11-02 16:44:43,afternoon,weekend,2017-11-02,16:44:43,2017,11,16
6428,bread,2017-11-02 16:48:55,afternoon,weekend,2017-11-02,16:48:55,2017,11,16
6428,tea,2017-11-02 16:48:55,afternoon,weekend,2017-11-02,16:48:55,2017,11,16
6428,tea,2017-11-02 16:48:55,afternoon,weekend,2017-11-02,16:48:55,2017,11,16
6428,bread,2017-11-02 16:48:55,afternoon,weekend,2017-11-02,16:48:55,2017,11,16
6428,cake,2017-11-02 16:48:55,afternoon,weekend,2017-11-02,16:48:55,2017,11,16
6429,afternoon with the baker,2017-11-02 17:00:15,evening,weekend,2017-11-02,17:00:15,2017,11,17
6430,bread,2017-11-02 17:07:32,evening,weekend,2017-11-02,17:07:32,2017,11,17
6431,bread,2017-11-02 17:12:12,evening,weekend,2017-11-02,17:12:12,2017,11,17
6431,scandinavian,2017-11-02 17:12:12,evening,weekend,2017-11-02,17:12:12,2017,11,17
6432,tea,2017-11-02 17:15:48,evening,weekend,2017-11-02,17:15:48,2017,11,17
6432,tea,2017-11-02 17:15:48,evening,weekend,2017-11-02,17:15:48,2017,11,17
6432,cake,2017-11-02 17:15:48,evening,weekend,2017-11-02,17:15:48,2017,11,17
6432,medialuna,2017-11-02 17:15:48,evening,weekend,2017-11-02,17:15:48,2017,11,17
6432,medialuna,2017-11-02 17:15:48,evening,weekend,2017-11-02,17:15:48,2017,11,17
6432,coffee,2017-11-02 17:15:48,evening,weekend,2017-11-02,17:15:48,2017,11,17
6432,scandinavian,2017-11-02 17:15:48,evening,weekend,2017-11-02,17:15:48,2017,11,17
6433,scandinavian,2017-11-02 17:31:07,evening,weekend,2017-11-02,17:31:07,2017,11,17
6434,bread,2017-11-02 17:35:06,evening,weekend,2017-11-02,17:35:06,2017,11,17
6434,soup,2017-11-02 17:35:06,evening,weekend,2017-11-02,17:35:06,2017,11,17
6435,cake,2017-12-02 09:39:15,morning,weekend,2017-12-02,09:39:15,2017,12,9
6435,bread,2017-12-02 09:39:15,morning,weekend,2017-12-02,09:39:15,2017,12,9
6435,cookies,2017-12-02 09:39:15,morning,weekend,2017-12-02,09:39:15,2017,12,9
6435,eggs,2017-12-02 09:39:15,morning,weekend,2017-12-02,09:39:15,2017,12,9
6435,juice,2017-12-02 09:39:15,morning,weekend,2017-12-02,09:39:15,2017,12,9
6436,coffee,2017-12-02 09:44:46,morning,weekend,2017-12-02,09:44:46,2017,12,9
6437,coffee,2017-12-02 10:07:57,morning,weekend,2017-12-02,10:07:57,2017,12,10
6437,tea,2017-12-02 10:07:57,morning,weekend,2017-12-02,10:07:57,2017,12,10
6437,pastry,2017-12-02 10:07:57,morning,weekend,2017-12-02,10:07:57,2017,12,10
6438,medialuna,2017-12-02 10:09:16,morning,weekend,2017-12-02,10:09:16,2017,12,10
6438,coffee,2017-12-02 10:09:16,morning,weekend,2017-12-02,10:09:16,2017,12,10
6439,coffee,2017-12-02 10:11:11,morning,weekend,2017-12-02,10:11:11,2017,12,10
6439,toast,2017-12-02 10:11:11,morning,weekend,2017-12-02,10:11:11,2017,12,10
6440,pastry,2017-12-02 10:14:18,morning,weekend,2017-12-02,10:14:18,2017,12,10
6440,pastry,2017-12-02 10:14:18,morning,weekend,2017-12-02,10:14:18,2017,12,10
6440,pastry,2017-12-02 10:14:18,morning,weekend,2017-12-02,10:14:18,2017,12,10
6440,bread,2017-12-02 10:14:18,morning,weekend,2017-12-02,10:14:18,2017,12,10
6441,coffee,2017-12-02 10:17:14,morning,weekend,2017-12-02,10:17:14,2017,12,10
6441,coffee,2017-12-02 10:17:14,morning,weekend,2017-12-02,10:17:14,2017,12,10
6441,pastry,2017-12-02 10:17:14,morning,weekend,2017-12-02,10:17:14,2017,12,10
6441,cookies,2017-12-02 10:17:14,morning,weekend,2017-12-02,10:17:14,2017,12,10
6441,bread,2017-12-02 10:17:14,morning,weekend,2017-12-02,10:17:14,2017,12,10
6442,bread,2017-12-02 10:29:35,morning,weekend,2017-12-02,10:29:35,2017,12,10
6443,pastry,2017-12-02 10:31:59,morning,weekend,2017-12-02,10:31:59,2017,12,10
6443,medialuna,2017-12-02 10:31:59,morning,weekend,2017-12-02,10:31:59,2017,12,10
6443,baguette,2017-12-02 10:31:59,morning,weekend,2017-12-02,10:31:59,2017,12,10
6444,coffee,2017-12-02 10:33:43,morning,weekend,2017-12-02,10:33:43,2017,12,10
6444,scone,2017-12-02 10:33:43,morning,weekend,2017-12-02,10:33:43,2017,12,10
6445,bread,2017-12-02 10:42:27,morning,weekend,2017-12-02,10:42:27,2017,12,10
6445,bread,2017-12-02 10:42:27,morning,weekend,2017-12-02,10:42:27,2017,12,10
6446,coffee,2017-12-02 10:51:59,morning,weekend,2017-12-02,10:51:59,2017,12,10
6447,bread,2017-12-02 10:57:04,morning,weekend,2017-12-02,10:57:04,2017,12,10
6448,bread,2017-12-02 11:05:51,morning,weekend,2017-12-02,11:05:51,2017,12,11
6448,coffee,2017-12-02 11:05:51,morning,weekend,2017-12-02,11:05:51,2017,12,11
6448,scone,2017-12-02 11:05:51,morning,weekend,2017-12-02,11:05:51,2017,12,11
6449,bread,2017-12-02 11:08:17,morning,weekend,2017-12-02,11:08:17,2017,12,11
6449,baguette,2017-12-02 11:08:17,morning,weekend,2017-12-02,11:08:17,2017,12,11
6449,hot chocolate,2017-12-02 11:08:17,morning,weekend,2017-12-02,11:08:17,2017,12,11
6449,coffee,2017-12-02 11:08:17,morning,weekend,2017-12-02,11:08:17,2017,12,11
6449,toast,2017-12-02 11:08:17,morning,weekend,2017-12-02,11:08:17,2017,12,11
6450,coffee,2017-12-02 11:09:15,morning,weekend,2017-12-02,11:09:15,2017,12,11
6451,coffee,2017-12-02 11:12:56,morning,weekend,2017-12-02,11:12:56,2017,12,11
6451,coffee,2017-12-02 11:12:56,morning,weekend,2017-12-02,11:12:56,2017,12,11
6451,coffee,2017-12-02 11:12:56,morning,weekend,2017-12-02,11:12:56,2017,12,11
6451,bread,2017-12-02 11:12:56,morning,weekend,2017-12-02,11:12:56,2017,12,11
6451,cake,2017-12-02 11:12:56,morning,weekend,2017-12-02,11:12:56,2017,12,11
6452,coffee,2017-12-02 11:14:03,morning,weekend,2017-12-02,11:14:03,2017,12,11
6453,coffee,2017-12-02 11:15:00,morning,weekend,2017-12-02,11:15:00,2017,12,11
6453,coffee,2017-12-02 11:15:00,morning,weekend,2017-12-02,11:15:00,2017,12,11
6453,scone,2017-12-02 11:15:00,morning,weekend,2017-12-02,11:15:00,2017,12,11
6453,cake,2017-12-02 11:15:00,morning,weekend,2017-12-02,11:15:00,2017,12,11
6454,scone,2017-12-02 11:16:44,morning,weekend,2017-12-02,11:16:44,2017,12,11
6454,bread,2017-12-02 11:16:44,morning,weekend,2017-12-02,11:16:44,2017,12,11
6454,baguette,2017-12-02 11:16:44,morning,weekend,2017-12-02,11:16:44,2017,12,11
6455,cake,2017-12-02 11:19:08,morning,weekend,2017-12-02,11:19:08,2017,12,11
6456,coffee,2017-12-02 11:24:43,morning,weekend,2017-12-02,11:24:43,2017,12,11
6456,spanish brunch,2017-12-02 11:24:43,morning,weekend,2017-12-02,11:24:43,2017,12,11
6456,bread,2017-12-02 11:24:43,morning,weekend,2017-12-02,11:24:43,2017,12,11
6457,pastry,2017-12-02 11:37:59,morning,weekend,2017-12-02,11:37:59,2017,12,11
6457,brownie,2017-12-02 11:37:59,morning,weekend,2017-12-02,11:37:59,2017,12,11
6458,toast,2017-12-02 11:50:11,morning,weekend,2017-12-02,11:50:11,2017,12,11
6459,bread,2017-12-02 12:11:32,afternoon,weekend,2017-12-02,12:11:32,2017,12,12
6459,bread,2017-12-02 12:11:32,afternoon,weekend,2017-12-02,12:11:32,2017,12,12
6460,bread,2017-12-02 12:12:33,afternoon,weekend,2017-12-02,12:12:33,2017,12,12
6461,farm house,2017-12-02 12:15:53,afternoon,weekend,2017-12-02,12:15:53,2017,12,12
6462,spanish brunch,2017-12-02 12:16:59,afternoon,weekend,2017-12-02,12:16:59,2017,12,12
6462,cake,2017-12-02 12:16:59,afternoon,weekend,2017-12-02,12:16:59,2017,12,12
6463,bread,2017-12-02 12:37:46,afternoon,weekend,2017-12-02,12:37:46,2017,12,12
6464,coffee,2017-12-02 12:46:52,afternoon,weekend,2017-12-02,12:46:52,2017,12,12
6465,coffee,2017-12-02 12:53:01,afternoon,weekend,2017-12-02,12:53:01,2017,12,12
6465,coffee,2017-12-02 12:53:01,afternoon,weekend,2017-12-02,12:53:01,2017,12,12
6465,cake,2017-12-02 12:53:01,afternoon,weekend,2017-12-02,12:53:01,2017,12,12
6466,bread,2017-12-02 12:53:22,afternoon,weekend,2017-12-02,12:53:22,2017,12,12
6467,coffee,2017-12-02 13:24:58,afternoon,weekend,2017-12-02,13:24:58,2017,12,13
6467,coffee,2017-12-02 13:24:58,afternoon,weekend,2017-12-02,13:24:58,2017,12,13
6467,coffee,2017-12-02 13:24:58,afternoon,weekend,2017-12-02,13:24:58,2017,12,13
6468,tea,2017-12-02 13:40:32,afternoon,weekend,2017-12-02,13:40:32,2017,12,13
6468,cake,2017-12-02 13:40:32,afternoon,weekend,2017-12-02,13:40:32,2017,12,13
6469,hot chocolate,2017-12-02 13:43:18,afternoon,weekend,2017-12-02,13:43:18,2017,12,13
6469,soup,2017-12-02 13:43:18,afternoon,weekend,2017-12-02,13:43:18,2017,12,13
6470,tea,2017-12-02 13:44:58,afternoon,weekend,2017-12-02,13:44:58,2017,12,13
6471,alfajores,2017-12-02 13:56:38,afternoon,weekend,2017-12-02,13:56:38,2017,12,13
6471,bread,2017-12-02 13:56:38,afternoon,weekend,2017-12-02,13:56:38,2017,12,13
6472,cake,2017-12-02 14:15:13,afternoon,weekend,2017-12-02,14:15:13,2017,12,14
6472,bread,2017-12-02 14:15:13,afternoon,weekend,2017-12-02,14:15:13,2017,12,14
